Timestamp: 2024-07-03 04:53:20, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [0. 0. 0. 0. 0.], Predicted state: [0. 0. 0. 0. 0.], Updated state: [0.01798134 0.         1.97851989 0.         0.06115846]
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40807080e+05 2.05466128e+00 1.73543718e+02
 1.42682632e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244342e+06 7.40807762e+05 2.05465805e+00 1.73543445e+02
 4.65905583e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807083e+05 2.05327516e+00 1.73499360e+02
 1.42575679e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40807765e+05 2.05324286e+00 1.73496630e+02
 4.65564719e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40808501e+05 2.05327275e+00 1.73499156e+02
 1.66646706e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807021e+05 2.05328476e+00 1.73500171e+02
 4.65564719e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807517e+05 2.05326660e+00 1.73498637e+02
 2.28130592e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40808384e+05 2.05327515e+00 1.73499360e+02
 1.42587264e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40806954e+05 2.05328925e+00 1.73500550e+02
 1.66646706e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807083e+05 2.05328799e+00 1.73500444e+02
 1.42587264e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40807765e+05 2.05328476e+00 1.73500171e+02
 4.65594174e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807086e+05 2.04983194e+00 1.73459916e+02
 1.42336588e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40807768e+05 2.04979969e+00 1.73457187e+02
 4.64783995e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40808504e+05 2.04982954e+00 1.73459713e+02
 1.66367250e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807024e+05 2.04984152e+00 1.73460727e+02
 4.64783995e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807520e+05 2.04982340e+00 1.73459193e+02
 2.27748031e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40808387e+05 2.04983194e+00 1.73459916e+02
 1.42348154e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40806957e+05 2.04984601e+00 1.73461107e+02
 1.66367250e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807086e+05 2.04984475e+00 1.73461000e+02
 1.42348154e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40807768e+05 2.04984152e+00 1.73460727e+02
 4.64813401e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244335e+06 7.40807090e+05 2.05119783e+00 1.73418702e+02
 1.42431435e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244336e+06 7.40807771e+05 2.05116556e+00 1.73415974e+02
 4.65093706e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244336e+06 7.40808507e+05 2.05119542e+00 1.73418499e+02
 1.66478109e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244335e+06 7.40807028e+05 2.05120742e+00 1.73419513e+02
 4.65093706e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244335e+06 7.40807523e+05 2.05118928e+00 1.73417980e+02
 2.27899792e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244336e+06 7.40808390e+05 2.05119783e+00 1.73418702e+02
 1.42443008e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244335e+06 7.40806961e+05 2.05121191e+00 1.73419893e+02
 1.66478109e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244335e+06 7.40807090e+05 2.05121065e+00 1.73419786e+02
 1.42443008e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244335e+06 7.40806945e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Predicted state: [3.39244337e+06 7.40808679e+05 2.05121207e+00 1.73419907e+02
 0.00000000e+00], Updated state: [3.39244336e+06 7.40807771e+05 2.05120742e+00 1.73419513e+02
 4.65123131e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244333e+06 7.40807093e+05 2.04794606e+00 1.73376680e+02
 1.42205637e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244334e+06 7.40807774e+05 2.04791385e+00 1.73373953e+02
 4.64356389e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244334e+06 7.40808510e+05 2.04794366e+00 1.73376477e+02
 1.66214190e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244333e+06 7.40807031e+05 2.04795564e+00 1.73377491e+02
 4.64356389e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244333e+06 7.40807526e+05 2.04793753e+00 1.73375958e+02
 2.27538500e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244334e+06 7.40808393e+05 2.04794606e+00 1.73376680e+02
 1.42217192e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244333e+06 7.40806964e+05 2.04796012e+00 1.73377870e+02
 1.66214190e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244333e+06 7.40807093e+05 2.04795886e+00 1.73377764e+02
 1.42217192e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244333e+06 7.40806948e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Predicted state: [3.39244335e+06 7.40808682e+05 2.04796028e+00 1.73377884e+02
 0.00000000e+00], Updated state: [3.39244334e+06 7.40807774e+05 2.04795564e+00 1.73377491e+02
 4.64385767e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807096e+05 2.04377901e+00 1.73338518e+02
 1.41916286e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807777e+05 2.04374686e+00 1.73335791e+02
 4.63411545e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244332e+06 7.40808513e+05 2.04377661e+00 1.73338315e+02
 1.65875988e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807034e+05 2.04378857e+00 1.73339329e+02
 4.63411545e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807529e+05 2.04377049e+00 1.73337796e+02
 2.27075519e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244332e+06 7.40808396e+05 2.04377901e+00 1.73338518e+02
 1.41927817e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40806967e+05 2.04379304e+00 1.73339708e+02
 1.65875988e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807096e+05 2.04379178e+00 1.73339601e+02
 1.41927817e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244330e+06 7.40806952e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Predicted state: [3.39244333e+06 7.40808685e+05 2.04379320e+00 1.73339722e+02
 0.00000000e+00], Updated state: [3.39244331e+06 7.40807777e+05 2.04378857e+00 1.73339329e+02
 4.63440864e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807099e+05 2.04781207e+00 1.73296557e+02
 1.42196334e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807780e+05 2.04777986e+00 1.73293830e+02
 4.64326012e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244330e+06 7.40808516e+05 2.04780967e+00 1.73296353e+02
 1.66203317e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807037e+05 2.04782165e+00 1.73297367e+02
 4.64326012e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807532e+05 2.04780354e+00 1.73295835e+02
 2.27523615e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244330e+06 7.40808399e+05 2.04781207e+00 1.73296557e+02
 1.42207889e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244328e+06 7.40806970e+05 2.04782612e+00 1.73297746e+02
 1.66203317e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807099e+05 2.04782487e+00 1.73297640e+02
 1.42207889e-08]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244328e+06 7.40806955e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Predicted state: [3.39244330e+06 7.40808688e+05 2.04782629e+00 1.73297760e+02
 0.00000000e+00], Updated state: [3.39244329e+06 7.40807780e+05 2.04782165e+00 1.73297367e+02
 4.64355389e-09]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244326e+06 7.40806958e+05 2.04140806e+00 1.73259689e+02
 0.00000000e+00], Predicted state: [3.39244328e+06 7.40808691e+05 2.04140806e+00 1.73259689e+02
 0.00000000e+00], Updated state: [3.39244327e+06 7.40807102e+05 2.04139389e+00 1.73258486e+02
 1.41750665e-06]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244326e+06 7.40806958e+05 2.04140806e+00 1.73259689e+02
 0.00000000e+00], Predicted state: [3.39244328e+06 7.40808691e+05 2.04140806e+00 1.73259689e+02
 0.00000000e+00], Updated state: [3.39244327e+06 7.40807783e+05 2.04136177e+00 1.73255761e+02
 4.62870731e-07]
Timestamp: 2024-07-03 05:16:48, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244326e+06 7.40806958e+05 2.04140806e+00 1.73259689e+02
 0.00000000e+00], Predicted state: [3.39244328e+06 7.40808691e+05 2.04140806e+00 1.73259689e+02
